"","monitoring_location_id","activity_media_name","activity_media_subdivision_name","activity_id","activity_start_date","activity_start_time","activity_end_date","activity_end_time","activity_latitude","activity_longitude","activity_source_map_scale","activity_type","activity_depth_height_measure","activity_depth_height_unit","activity_top_depth_height_measure","activity_top_depth_height_unit","activity_bottom_depth_height_measure","activity_bottom_depth_height_unit","activity_relative_depth_name","activity_comment","characteristic_name","result_analytical_method_id","result_analytical_method_context","method_speciation","result_value","result_unit","result_qualifier","result_weight_basis","statistical_base_code","result_sample_fraction","result_value_type","result_comment","sample_collection_method_id","equipment_id","result_detection_condition","result_detection_limit_type_1","result_detection_limit_value_1","result_detection_limit_unit_1","result_detection_limit_type_2","result_detection_limit_value_2","result_detection_limit_unit_2","laboratory_accreditation_indicator","laboratory_name","laboratory_sample_id","analysis_start_date","analysis_start_time","biological_intent","subject_taxonomic_name","thermal_preservative","sample_container_type","sample_container_color","chemical_preservative","flag","time_zone"
"459",10000002,"Water","Surface Water","10000002-2025-07-23-NA","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Toluene-d8 (surr)","8260D","USEPA",NA,100,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728002,"2025-07-25","00:02:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"460",10000027,"Water","Surface Water","10000027-2025-07-23-NA","2025-07-23","07:50:00.000000",NA,NA,60.515441,-150.702069,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"1,2-Dichloroethane-D4 (surr)","8260D","USEPA",NA,112,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728017,"2025-07-25","00:32:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"461",10000027,"Water","Surface Water","10000027-2025-07-23-NA","2025-07-23","07:50:00.000000",NA,NA,60.515441,-150.702069,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"4-Bromofluorobenzene (surr)","8260D","USEPA",NA,101,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728017,"2025-07-25","00:32:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"462",10000028,"Water","Surface Water","10000028-2025-07-23-NA","2025-07-23","09:50:00.000000",NA,NA,60.489844,-150.636905,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Toluene-d8 (surr)","8260D","USEPA",NA,99.7,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728018,"2025-07-25","00:47:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"463",10000005,"Water","Surface Water","10000005-2025-07-23-NA","2025-07-23","09:07:00.000000",NA,NA,60.54081,-151.18278,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Toluene-d8 (surr)","8260D","USEPA",NA,99.5,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728003,"2025-07-25","00:17:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"464",10000027,"Water","Surface Water","10000027-2025-07-23-NA","2025-07-23","07:50:00.000000",NA,NA,60.515441,-150.702069,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Toluene-d8 (surr)","8260D","USEPA",NA,98.7,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728017,"2025-07-25","00:32:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"465",10000028,"Water","Surface Water","10000028-2025-07-23-NA","2025-07-23","09:50:00.000000",NA,NA,60.489844,-150.636905,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"1,2-Dichloroethane-D4 (surr)","8260D","USEPA",NA,112,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728018,"2025-07-25","00:47:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"466",10000028,"Water","Surface Water","10000028-2025-07-23-NA","2025-07-23","09:50:00.000000",NA,NA,60.489844,-150.636905,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"4-Bromofluorobenzene (surr)","8260D","USEPA",NA,99.5,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728018,"2025-07-25","00:47:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"467",10000005,"Water","Surface Water","10000005-2025-07-23-NA","2025-07-23","09:07:00.000000",NA,NA,60.54081,-151.18278,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"1,2-Dichloroethane-D4 (surr)","8260D","USEPA",NA,107,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728003,"2025-07-25","00:17:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"468",10000005,"Water","Surface Water","10000005-2025-07-23-NA","2025-07-23","09:07:00.000000",NA,NA,60.54081,-151.18278,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"4-Bromofluorobenzene (surr)","8260D","USEPA",NA,103,"%","=","Sampled",NA,NA,"Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%",NA,"SGS",1253728003,"2025-07-25","00:17:00",NA,NA,"Cold packs",NA,NA,NA,"N","AKDT"
"469",10000008,"Water","Surface Water","10000008-2025-07-23-Ca","2025-07-23","10:57:00.000000",NA,NA,60.550888,-151.268417,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,14600,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728001,"2025-07-28","11:16:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"470",10000008,"Water","Surface Water","10000008-2025-07-23-Fe","2025-07-23","10:57:00.000000",NA,NA,60.550888,-151.268417,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,3610,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728001,"2025-07-28","11:16:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"471",10000008,"Water","Surface Water","10000008-2025-07-23-Mg","2025-07-23","10:57:00.000000",NA,NA,60.550888,-151.268417,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,3700,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728001,"2025-07-28","11:16:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"472",10000002,"Water","Surface Water","10000002-2025-07-23-Ca","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,20900,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728002,"2025-07-28","11:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"473",10000002,"Water","Surface Water","10000002-2025-07-23-Cu","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Copper","200.8","USEPA",NA,36,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L",NA,"SGS",1253728002,"2025-07-28","11:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"474",10000002,"Water","Surface Water","10000002-2025-07-23-Fe","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,26400,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728002,"2025-07-28","11:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"475",10000016,"Water","Surface Water","10000016-2025-07-23-Ca","2025-07-23","10:05:00.000000",NA,NA,60.539279,-151.142263,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,14600,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728006,"2025-07-28","11:40:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"476",10000016,"Water","Surface Water","10000016-2025-07-23-Fe","2025-07-23","10:05:00.000000",NA,NA,60.539279,-151.142263,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,432,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728006,"2025-07-28","11:40:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"477",10000015,"Water","Surface Water","10000015-2025-07-23-Ca","2025-07-23","09:28:00.000000",NA,NA,60.548029,-151.14324,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,21200,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728004,"2025-07-28","11:34:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"478",10000015,"Water","Surface Water","10000015-2025-07-23-Ca-DUP","2025-07-23","09:40:00.000000",NA,NA,60.548029,-151.14324,NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,20800,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728005,"2025-07-28","11:37:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"479",10000002,"Water","Surface Water","10000002-2025-07-23-Mg","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,13900,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728002,"2025-07-28","11:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"480",10000002,"Water","Surface Water","10000002-2025-07-23-Zn","2025-07-23","10:00:00.000000",NA,NA,60.54368,-151.22294,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Zinc","200.8","USEPA",NA,87.2,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L",NA,"SGS",1253728002,"2025-07-28","11:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"481",10000016,"Water","Surface Water","10000016-2025-07-23-Mg","2025-07-23","10:05:00.000000",NA,NA,60.539279,-151.142263,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1160,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728006,"2025-07-28","11:40:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"482",10000015,"Water","Surface Water","10000015-2025-07-23-Fe","2025-07-23","09:28:00.000000",NA,NA,60.548029,-151.14324,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,2760,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728004,"2025-07-28","11:34:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"483",10000015,"Water","Surface Water","10000015-2025-07-23-Mg","2025-07-23","09:28:00.000000",NA,NA,60.548029,-151.14324,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,4270,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728004,"2025-07-28","11:34:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"484",10000015,"Water","Surface Water","10000015-2025-07-23-Fe-DUP","2025-07-23","09:40:00.000000",NA,NA,60.548029,-151.14324,NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,2740,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728005,"2025-07-28","11:37:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"485",10000015,"Water","Surface Water","10000015-2025-07-23-Mg-DUP","2025-07-23","09:40:00.000000",NA,NA,60.548029,-151.14324,NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,4190,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728005,"2025-07-28","11:37:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"486",10000017,"Water","Surface Water","10000017-2025-07-23-Ca","2025-07-23","10:25:00.000000",NA,NA,60.533743,-151.099258,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,13800,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728007,"2025-07-28","11:43:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"487",10000017,"Water","Surface Water","10000017-2025-07-23-Mg","2025-07-23","10:25:00.000000",NA,NA,60.533743,-151.099258,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1040,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728007,"2025-07-28","11:43:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"488",10000018,"Water","Surface Water","10000018-2025-07-23-Ca","2025-07-23","10:57:00.000000",NA,NA,60.502005,-151.106973,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,14000,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728008,"2025-07-28","11:46:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"489",10000018,"Water","Surface Water","10000018-2025-07-23-Mg","2025-07-23","10:57:00.000000",NA,NA,60.502005,-151.106973,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1060,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728008,"2025-07-28","11:46:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"490",10000020,"Water","Surface Water","10000020-2025-07-23-Ca","2025-07-23","10:11:00.000000",NA,NA,60.48175453,-151.1306816,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,22900,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728009,"2025-07-28","11:49:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"491",10000020,"Water","Surface Water","10000020-2025-07-23-Fe","2025-07-23","10:11:00.000000",NA,NA,60.48175453,-151.1306816,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,1870,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728009,"2025-07-28","11:49:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"492",10000020,"Water","Surface Water","10000020-2025-07-23-Mg","2025-07-23","10:11:00.000000",NA,NA,60.48175453,-151.1306816,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,5490,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728009,"2025-07-28","11:49:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"493",10000021,"Water","Surface Water","10000021-2025-07-23-Ca","2025-07-23","09:42:00.000000",NA,NA,60.476634,-151.082099,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,14000,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728010,"2025-07-28","11:52:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"494",10000021,"Water","Surface Water","10000021-2025-07-23-Mg","2025-07-23","09:42:00.000000",NA,NA,60.476634,-151.082099,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1060,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728010,"2025-07-28","11:52:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"495",10000022,"Water","Surface Water","10000022-2025-07-23-Fe","2025-07-23","08:17:00.000000",NA,NA,60.483364,-151.057656,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,654,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728011,"2025-07-28","11:55:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"496",10000022,"Water","Surface Water","10000022-2025-07-23-Mg","2025-07-23","08:17:00.000000",NA,NA,60.483364,-151.057656,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,5460,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728011,"2025-07-28","11:55:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"497",10000023,"Water","Surface Water","10000023-2025-07-23-Mg","2025-07-23","09:00:00.000000",NA,NA,60.480338,-151.030847,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1040,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728012,"2025-07-28","12:06:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"498",10000023,"Water","Surface Water","10000023-2025-07-23-Mg-DUP","2025-07-23","09:13:00.000000",NA,NA,60.480338,-151.030847,NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1070,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728013,"2025-07-28","12:09:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"499",10000024,"Water","Surface Water","10000024-2025-07-23-Ca","2025-07-23","08:55:00.000000",NA,NA,60.489963,-150.860982,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,11000,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728014,"2025-07-28","12:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"500",10000024,"Water","Surface Water","10000024-2025-07-23-Fe","2025-07-23","08:55:00.000000",NA,NA,60.489963,-150.860982,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,561,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728014,"2025-07-28","12:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"501",10000024,"Water","Surface Water","10000024-2025-07-23-Mg","2025-07-23","08:55:00.000000",NA,NA,60.489963,-150.860982,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,2910,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728014,"2025-07-28","12:12:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"502",10000025,"Water","Surface Water","10000025-2025-07-23-Ca","2025-07-23","10:30:00.000000",NA,NA,60.498284,-150.863121,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,14200,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728015,"2025-07-28","12:15:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"503",10000025,"Water","Surface Water","10000025-2025-07-23-Fe","2025-07-23","10:30:00.000000",NA,NA,60.498284,-150.863121,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,318,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728015,"2025-07-28","12:15:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"504",10000025,"Water","Surface Water","10000025-2025-07-23-Mg","2025-07-23","10:30:00.000000",NA,NA,60.498284,-150.863121,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,1060,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728015,"2025-07-28","12:15:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"505",10000026,"Water","Surface Water","10000026-2025-07-23-Ca","2025-07-23","09:50:00.000000",NA,NA,60.53687,-150.754724,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Calcium","200.8","USEPA",NA,24900,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L",NA,"SGS",1253728016,"2025-07-28","12:18:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"506",10000026,"Water","Surface Water","10000026-2025-07-23-Fe","2025-07-23","09:50:00.000000",NA,NA,60.53687,-150.754724,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Iron","200.8","USEPA",NA,773,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L",NA,"SGS",1253728016,"2025-07-28","12:18:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
"507",10000026,"Water","Surface Water","10000026-2025-07-23-Mg","2025-07-23","09:50:00.000000",NA,NA,60.53687,-150.754724,NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,1253728,"Magnesium","200.8","USEPA",NA,3360,"ug/L","=","Sampled",NA,"Unfiltered","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L",NA,"SGS",1253728016,"2025-07-28","12:18:00",NA,NA,"Cold packs","Plastic Bottle","Opaque",NA,"N","AKDT"
