"Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
"10000018","Water","Surface Water","10000018-2025-07-23-Fe",2025-07-23,10:57:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",237,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728008",2025-07-28,11:46:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000018","Water","Surface Water","10000018-2025-07-23-Zn",2025-07-23,10:57:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","","1253728","Zinc","200.8","USEPA","",6.64,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1253728008",2025-07-28,11:46:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000021","Water","Surface Water","10000021-2025-07-23-Fe",2025-07-23,09:42:00.000000,"","",60.476634,-151.082099,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",244,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728010",2025-07-28,11:52:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000021","Water","Surface Water","10000021-2025-07-23-Zn",2025-07-23,09:42:00.000000,"","",60.476634,-151.082099,"","Field Msr/Obs",15,"cm","","","","","","1253728","Zinc","200.8","USEPA","",3.81,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1253728010",2025-07-28,11:52:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000022","Water","Surface Water","10000022-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,08:17:00.000000,"","",60.483364,-151.057656,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.112,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728011",2025-07-28,13:26:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000023","Water","Surface Water","10000023-2025-07-23-Fe",2025-07-23,09:00:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",215,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728012",2025-07-28,12:06:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000023","Water","Surface Water","10000023-2025-07-23-Zn",2025-07-23,09:00:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","","1253728","Zinc","200.8","USEPA","",3.36,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1253728012",2025-07-28,12:06:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000023","Water","Surface Water","10000023-2025-07-23-Fe-DUP",2025-07-23,09:13:00.000000,"","",60.480338,-151.030847,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",248,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728013",2025-07-28,12:09:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000024","Water","Surface Water","10000024-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,08:55:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.14,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728014",2025-07-28,13:36:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000025","Water","Surface Water","10000025-2025-07-23-Zn",2025-07-23,10:30:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","","1253728","Zinc","200.8","USEPA","",3.91,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1253728015",2025-07-28,12:15:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000027","Water","Surface Water","10000027-2025-07-23-Fe",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",222,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728017",2025-07-28,12:21:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000005","Water","Surface Water","10000005-2025-07-23-Cu",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","Copper","200.8","USEPA","",1.45,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L","","SGS","1253728003",2025-07-28,11:31:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000424","Water","Surface Water","10000424-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:00:00.000000,"","",60.489,-149.877,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.133,"mg/L","J","Sampled",NA,"Total","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728024",2025-07-31,12:57:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000005","Water","Surface Water","10000005-2025-07-23-Zn",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","Zinc","200.8","USEPA","",5.97,"ug/L","J","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",10,"ug/L","Method Detection Level",7.5,"ug/L","","SGS","1253728003",2025-07-28,11:31:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.245,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728002",2025-07-28,10:36:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000017","Water","Surface Water","10000017-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:25:00.000000,"","",60.533743,-151.099258,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.517,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728007",2025-07-31,12:41:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000018","Water","Surface Water","10000018-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:57:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.331,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728008",2025-07-31,12:48:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000020","Water","Surface Water","10000020-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:11:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.258,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728009",2025-07-31,12:50:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000016","Water","Surface Water","10000016-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:05:00.000000,"","",60.539279,-151.142263,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.277,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728006",2025-07-31,12:39:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000021","Water","Surface Water","10000021-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:42:00.000000,"","",60.476634,-151.082099,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",1.02,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728010",2025-07-31,12:51:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000023","Water","Surface Water","10000023-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:00:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.375,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728012",2025-07-28,13:33:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000023","Water","Surface Water","10000023-2025-07-23-Total Nitrate/Nitrite-N-DUP",2025-07-23,09:13:00.000000,"","",60.480338,-151.030847,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.32,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728013",2025-07-28,13:34:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000026","Water","Surface Water","10000026-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:50:00.000000,"","",60.53687,-150.754724,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.304,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728016",2025-07-28,13:40:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000025","Water","Surface Water","10000025-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:30:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.299,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728015",2025-07-28,13:38:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000027","Water","Surface Water","10000027-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.322,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728017",2025-07-28,13:41:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000028","Water","Surface Water","10000028-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:50:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.329,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728018",2025-07-28,13:43:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000030","Water","Surface Water","10000030-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,08:55:00.000000,"","",60.467517,-150.507789,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.356,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728020",2025-07-28,13:47:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000005","Water","Surface Water","10000005-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.392,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728003",2025-07-28,10:38:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000031","Water","Surface Water","10000031-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:55:00.000000,"","",60.481392,-150.11502,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.477,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728021",2025-07-28,13:48:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000032","Water","Surface Water","10000032-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,10:05:00.000000,"","",60.484622,-149.993955,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.482,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728022",2025-07-31,12:53:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000029","Water","Surface Water","10000029-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,09:30:00.000000,"","",60.481518,-150.632498,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.244,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728019",2025-07-28,13:45:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000425","Water","Surface Water","10000425-2025-07-23-Total Nitrate/Nitrite-N",2025-07-23,08:15:00.000000,"","",60.492007,-149.810844,"","Field Msr/Obs",15,"cm","","","","","","1253728","Total Nitrate/Nitrite-N","4500-NO3(F)","APHA","",0.386,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.15,"mg/L","","SGS","1253728023",2025-07-31,12:55:00,"","","Cold packs","Plastic Bottle","Opaque","H2SO4"
"10000002","Water","Surface Water","10000002-2025-07-23-NA",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","1,2-Dichloroethane-D4 (surr)","8260D","USEPA","",106,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728002",2025-07-25,00:02:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-NA",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","4-Bromofluorobenzene (surr)","8260D","USEPA","",101,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728002",2025-07-25,00:02:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-NA",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Toluene-d8 (surr)","8260D","USEPA","",100,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728002",2025-07-25,00:02:00,"","","Cold packs",NA,NA,NA
"10000027","Water","Surface Water","10000027-2025-07-23-NA",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","","1253728","1,2-Dichloroethane-D4 (surr)","8260D","USEPA","",112,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728017",2025-07-25,00:32:00,"","","Cold packs",NA,NA,NA
"10000027","Water","Surface Water","10000027-2025-07-23-NA",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","","1253728","4-Bromofluorobenzene (surr)","8260D","USEPA","",101,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728017",2025-07-25,00:32:00,"","","Cold packs",NA,NA,NA
"10000028","Water","Surface Water","10000028-2025-07-23-NA",2025-07-23,09:50:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","","1253728","Toluene-d8 (surr)","8260D","USEPA","",99.7,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728018",2025-07-25,00:47:00,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-NA",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","Toluene-d8 (surr)","8260D","USEPA","",99.5,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728003",2025-07-25,00:17:00,"","","Cold packs",NA,NA,NA
"10000027","Water","Surface Water","10000027-2025-07-23-NA",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","","1253728","Toluene-d8 (surr)","8260D","USEPA","",98.7,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728017",2025-07-25,00:32:00,"","","Cold packs",NA,NA,NA
"10000028","Water","Surface Water","10000028-2025-07-23-NA",2025-07-23,09:50:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","","1253728","1,2-Dichloroethane-D4 (surr)","8260D","USEPA","",112,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728018",2025-07-25,00:47:00,"","","Cold packs",NA,NA,NA
"10000028","Water","Surface Water","10000028-2025-07-23-NA",2025-07-23,09:50:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","","1253728","4-Bromofluorobenzene (surr)","8260D","USEPA","",99.5,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728018",2025-07-25,00:47:00,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-NA",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","1,2-Dichloroethane-D4 (surr)","8260D","USEPA","",107,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728003",2025-07-25,00:17:00,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-NA",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","","1253728","4-Bromofluorobenzene (surr)","8260D","USEPA","",103,"%","=","Sampled",NA,NA,"Actual","","","Water Bottle",NA,"Limit of Quantitation",0,"%","Method Detection Level",0,"%","","SGS","1253728003",2025-07-25,00:17:00,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-Ca",2025-07-23,10:57:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1253728","Calcium","200.8","USEPA","",14600,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1253728001",2025-07-28,11:16:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-07-23-Fe",2025-07-23,10:57:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",3610,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728001",2025-07-28,11:16:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000008","Water","Surface Water","10000008-2025-07-23-Mg",2025-07-23,10:57:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","","1253728","Magnesium","200.8","USEPA","",3700,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1253728001",2025-07-28,11:16:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-07-23-Ca",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Calcium","200.8","USEPA","",20900,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1253728002",2025-07-28,11:19:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-07-23-Cu",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Copper","200.8","USEPA","",36,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",3,"ug/L","Method Detection Level",2.25,"ug/L","","SGS","1253728002",2025-07-28,11:19:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-07-23-Fe",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",26400,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728002",2025-07-28,11:19:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000016","Water","Surface Water","10000016-2025-07-23-Ca",2025-07-23,10:05:00.000000,"","",60.539279,-151.142263,"","Field Msr/Obs",15,"cm","","","","","","1253728","Calcium","200.8","USEPA","",14600,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1253728006",2025-07-28,11:40:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000016","Water","Surface Water","10000016-2025-07-23-Fe",2025-07-23,10:05:00.000000,"","",60.539279,-151.142263,"","Field Msr/Obs",15,"cm","","","","","","1253728","Iron","200.8","USEPA","",432,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",250,"ug/L","Method Detection Level",188,"ug/L","","SGS","1253728006",2025-07-28,11:40:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-07-23-Ca",2025-07-23,09:28:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","","1253728","Calcium","200.8","USEPA","",21200,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1253728004",2025-07-28,11:34:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000015","Water","Surface Water","10000015-2025-07-23-Ca-DUP",2025-07-23,09:40:00.000000,"","",60.548029,-151.14324,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","","1253728","Calcium","200.8","USEPA","",20800,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",375,"ug/L","","SGS","1253728005",2025-07-28,11:37:00,"","","Cold packs","Plastic Bottle","Opaque",NA
"10000002","Water","Surface Water","10000002-2025-07-23-Mg",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","","1253728","Magnesium","200.8","USEPA","",13900,"ug/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",37.5,"ug/L","","SGS","1253728002",2025-07-28,11:19:00,"","","Cold packs","Plastic Bottle","Opaque",NA
