PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,LOQ,LOD,DL,SDG
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,965,=,,2.5,LOD,ug/L,1,20,50,,,1000,96.3,70,130,1.77,,,,3,(<10),.,Metals by ICP/MS,15,3,5,2.5,1.5,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Cadmium,7440-43-9,N,EP200.8,91,=,,0.25,LOD,ug/L,1,20,50,,,100,91,70,130,0.00618,,,,3,(<5),.,Metals by ICP/MS,15,7,0.5,0.25,0.15,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,21800,=,,250,LOD,ug/L,1,20,50,,,10000,83.7,70,130,13500,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Chromium,7440-47-3,N,EP200.8,362,=,,2.5,LOD,ug/L,1,20,50,,,400,90.5,70,130,1.68,,,,3,(<100),.,Metals by ICP/MS,15,9,5,2.5,2.5,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,950,=,,1.5,LOD,ug/L,1,20,50,,,1000,94.8,70,130,2.11,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,6180,=,,125,LOD,ug/L,1,20,50,,,5000,92.1,70,130,1580,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Lead,7439-92-1,N,EP200.8,942,=,,1,LOD,ug/L,1,20,50,,,1000,94.2,70,130,0.466,,,,3,(<15),.,Metals by ICP/MS,15,13,2,1,0.5,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,11400,=,,25,LOD,ug/L,1,20,50,,,10000,97.5,70,130,1660,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,1233640029MS,1,7/18/2023 9:05,1724396,MS,,7/18/2023 17:04,7/27/2023 16:55,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,1020,=,,5,LOD,ug/L,1,20,50,,,1000,101,70,130,14.3,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,1233640039MS,1,7/18/2023 9:25,1724401,MS,,7/18/2023 17:04,7/27/2023 19:32,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,22700,=,,250,LOD,ug/L,1,20,50,,,10000,125,70,130,10100,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,1233640039MS,1,7/18/2023 9:25,1724401,MS,,7/18/2023 17:04,7/27/2023 19:32,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,911,=,,1.5,LOD,ug/L,1,20,50,,,1000,91.1,70,130,0,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,1233640039MS,1,7/18/2023 9:25,1724401,MS,,7/18/2023 17:04,7/27/2023 19:32,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,5560,=,,125,LOD,ug/L,1,20,50,,,5000,99.9,70,130,561,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,1233640039MS,1,7/18/2023 9:25,1724401,MS,,7/18/2023 17:04,7/27/2023 19:32,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,10900,=,,25,LOD,ug/L,1,20,50,,,10000,99.5,70,130,948,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,1233640039MS,1,7/18/2023 9:25,1724401,MS,,7/18/2023 17:04,7/27/2023 19:32,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,971,=,,5,LOD,ug/L,1,20,50,,,1000,96.1,70,130,10.2,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,1233640043MS,1,7/18/2023 8:18,1724402,MS,,7/18/2023 17:04,7/27/2023 19:37,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,21100,=,,250,LOD,ug/L,1,20,50,,,10000,84.4,70,130,12700,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,1233640043MS,1,7/18/2023 8:18,1724402,MS,,7/18/2023 17:04,7/27/2023 19:37,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,914,=,,1.5,LOD,ug/L,1,20,50,,,1000,91.3,70,130,1.11,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,1233640043MS,1,7/18/2023 8:18,1724402,MS,,7/18/2023 17:04,7/27/2023 19:37,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,5240,=,,125,LOD,ug/L,1,20,50,,,5000,93,70,130,592,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,1233640043MS,1,7/18/2023 8:18,1724402,MS,,7/18/2023 17:04,7/27/2023 19:37,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,10300,=,,25,LOD,ug/L,1,20,50,,,10000,92.3,70,130,1090,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,1233640043MS,1,7/18/2023 8:18,1724402,MS,,7/18/2023 17:04,7/27/2023 19:37,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,956,=,,5,LOD,ug/L,1,20,50,,,1000,94.1,70,130,15.1,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,979,=,,2.5,LOD,ug/L,1,20,50,,,1000,97.9,70,130,0,,,,3,(<10),.,Metals by ICP/MS,15,3,5,2.5,1.5,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Cadmium,7440-43-9,N,EP200.8,92.3,=,,0.25,LOD,ug/L,1,20,50,,,100,92.3,70,130,0,,,,3,(<5),.,Metals by ICP/MS,15,7,0.5,0.25,0.15,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,9490,=,,250,LOD,ug/L,1,20,50,,,10000,94.9,70,130,21,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Chromium,7440-47-3,N,EP200.8,374,=,,2.5,LOD,ug/L,1,20,50,,,400,93.4,70,130,0,,,,3,(<100),.,Metals by ICP/MS,15,9,5,2.5,2.5,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,933,=,,1.5,LOD,ug/L,1,20,50,,,1000,93.3,70,130,0,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,4840,=,,125,LOD,ug/L,1,20,50,,,5000,96.9,70,130,0,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Lead,7439-92-1,N,EP200.8,954,=,,1,LOD,ug/L,1,20,50,,,1000,95.4,70,130,0,,,,3,(<15),.,Metals by ICP/MS,15,13,2,1,0.5,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Magnesium,7439-95-4,N,EP200.8,9860,=,,25,LOD,ug/L,1,20,50,,,10000,98.6,70,130,2.74,,,,3,,.,Metals by ICP/MS,15,14,50,25,15,1233640
,1233640051MS,1,7/18/2023 10:34,1724397,MS,,7/18/2023 17:04,7/27/2023 16:59,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,982,=,,5,LOD,ug/L,1,20,50,,,1000,97.8,70,130,3.54,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,933,=,,2.5,LOD,ug/L,1,20,50,,,1000,93.3,85,115,,,,,3,(<10),.,Metals by ICP/MS,15,3,5,2.5,1.5,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Cadmium,7440-43-9,N,EP200.8,94.9,=,,0.25,LOD,ug/L,1,20,50,,,100,94.9,85,115,,,,,3,(<5),.,Metals by ICP/MS,15,7,0.5,0.25,0.15,1233640
,LCS for HBN 1859842 [MXX/36033,1,,1724399,LCS,,7/25/2023 15:05,7/27/2023 19:25,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,938,=,,1.5,LOD,ug/L,1,20,50,,,1000,93.8,85,115,,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,LCS for HBN 1859842 [MXX/36033,1,,1724399,LCS,,7/25/2023 15:05,7/27/2023 19:25,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,947,=,,5,LOD,ug/L,1,20,50,,,1000,94.7,85,115,,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,5.16,=,,2.5,LOD,ug/L,1,20,50,,,5,103,,,,,,,3,(<10),.,Metals by ICP/MS,15,3,5,2.5,1.5,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Cadmium,7440-43-9,N,EP200.8,0.549,=,,0.25,LOD,ug/L,1,20,50,,,0.5,110,,,,,,,3,(<5),.,Metals by ICP/MS,15,7,0.5,0.25,0.15,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Chromium,7440-47-3,N,EP200.8,384,=,,2.5,LOD,ug/L,1,20,50,,,400,96,85,115,,,,,3,(<100),.,Metals by ICP/MS,15,9,5,2.5,2.5,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,955,=,,1.5,LOD,ug/L,1,20,50,,,1000,95.5,85,115,,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Lead,7439-92-1,N,EP200.8,1060,=,,1,LOD,ug/L,1,20,50,,,1000,106,85,115,,,,,3,(<15),.,Metals by ICP/MS,15,13,2,1,0.5,1233640
,LCS for HBN 1859841 [MXX/36032,1,,1724394,LCS,,7/25/2023 14:53,7/27/2023 16:47,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,1040,=,,5,LOD,ug/L,1,20,50,,,1000,104,85,115,,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.18,J,,1.5,LOD,ug/L,1,20,50,,,1,118,,,,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,11.9,=,,5,LOD,ug/L,1,20,50,,,5,238,,,,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,LLQC for HBN 1859842 [MXX/3603,1,,1724400,LLQC,,7/25/2023 15:05,7/27/2023 19:27,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.15,J,,1.5,LOD,ug/L,1,20,50,,,1,115,,,,,,,3,(<1000),.,Metals by ICP/MS,15,11,3,1.5,1,1233640
,LLQC for HBN 1859842 [MXX/3603,1,,1724400,LLQC,,7/25/2023 15:05,7/27/2023 19:27,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,6.5,J,,5,LOD,ug/L,1,20,50,,,5,130,,,,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,MB for HBN 1859842 [MXX/36033],1,,1724398,MB,,7/25/2023 15:05,7/27/2023 19:22,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,5.25,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,(<5000),.,Metals by ICP/MS,15,32,10,5,3.1,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,477,J,,250,LOD,ug/L,1,20,50,,,500,95.3,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,LLQC for HBN 1859841 [MXX/3603,1,,1724395,LLQC,,7/25/2023 14:53,7/27/2023 16:49,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,192,J,,125,LOD,ug/L,1,20,50,,,250,76.7,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
,LLQC for HBN 1859842 [MXX/3603,1,,1724400,LLQC,,7/25/2023 15:05,7/27/2023 19:27,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Calcium,7440-70-2,N,EP200.8,434,J,,250,LOD,ug/L,1,20,50,,,500,86.9,,,,,,,3,,.,Metals by ICP/MS,15,8,500,250,150,1233640
,LLQC for HBN 1859842 [MXX/3603,1,,1724400,LLQC,,7/25/2023 15:05,7/27/2023 19:27,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,240,J,,125,LOD,ug/L,1,20,50,,,250,96.2,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek - DUP,1,7/18/2023 11:25,1233640027,PS,,7/18/2023 17:04,7/27/2023 17:48,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.19,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 1.5 Kenai City Dock FB,1,7/18/2023 10:30,1233640050,PS,,7/18/2023 17:04,7/27/2023 17:56,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,4.31,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 12.5 - Pillars,1,7/18/2023 10:35,1233640032,PS,,7/18/2023 17:04,7/27/2023 19:41,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.67,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge,1,7/18/2023 10:34,1233640035,PS,,7/18/2023 17:04,7/27/2023 19:54,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.12,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 0 - No Name Creek,1,7/18/2023 11:12,1233640026,PS,,7/18/2023 17:04,7/27/2023 17:45,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.16,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 10.1 - Kenai River,1,7/18/2023 10:15,1233640031,PS,,7/18/2023 17:04,7/27/2023 19:39,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.57,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 21 - Soldotna Bridge FB,1,7/18/2023 10:34,1233640051,PS,,7/18/2023 17:04,7/27/2023 16:56,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,3.54,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 23-Swiftwater Park,1,7/18/2023 9:51,1233640012,PS,,7/18/2023 17:04,7/27/2023 17:35,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,4.8,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
Kenai River Baseline Water Qu.,RM 23-Swiftwater Park,1,7/18/2023 9:51,1233640012,PS,,7/18/2023 17:04,7/27/2023 17:35,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Cadmium,7440-43-9,N,EP200.8,0.331,J,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1233640
Kenai River Baseline Water Qu.,RM 6.5- Cunningham Park,1,7/18/2023 9:05,1233640029,PS,,7/18/2023 17:04,7/27/2023 16:52,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,2.11,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 82 - Kenai Lake Bridge,1,7/18/2023 8:08,1233640048,PS,,7/18/2023 17:04,7/27/2023 20:28,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,83.8,J,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek,1,7/18/2023 11:12,1233640001,PS,,7/18/2023 17:04,7/27/2023 17:01,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,7.16,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek DUP,1,7/18/2023 11:25,1233640002,PS,,7/18/2023 17:04,7/27/2023 17:04,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,2.78,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
Kenai River Baseline Water Qu.,RM 23 - Swiftwater Park,1,7/18/2023 9:31,1233640037,PS,,7/18/2023 17:04,7/27/2023 19:59,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.81,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,11,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM 23-Swiftwater Park,1,7/18/2023 9:51,1233640012,PS,,7/18/2023 17:04,7/27/2023 17:35,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,7.11,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM 70 - Jim's Landing,1,7/18/2023 10:33,1233640046,PS,,7/18/2023 17:04,7/27/2023 20:23,MMS12014,MXX36033,E200.2,7/25/2023 12:56,Iron,7439-89-6,N,EP200.8,118,J,,125,LOD,ug/L,1,20,50,,,,,,,,,,,3,,.,Metals by ICP/MS,15,12,250,125,78,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek,1,7/18/2023 11:12,1233640001,PS,,7/18/2023 17:04,7/27/2023 17:01,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,2.92,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek,1,7/18/2023 11:12,1233640001,PS,,7/18/2023 17:04,7/27/2023 17:01,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.29,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek DUP,1,7/18/2023 11:25,1233640002,PS,,7/18/2023 17:04,7/27/2023 17:04,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.21,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM0-No Name Creek DUP,1,7/18/2023 11:25,1233640002,PS,,7/18/2023 17:04,7/27/2023 17:04,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,6.93,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM1.5-Kenai City Dock,1,7/18/2023 10:30,1233640003,PS,,7/18/2023 17:04,7/27/2023 17:06,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,1.78,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
Kenai River Baseline Water Qu.,RM1.5-Kenai City Dock,1,7/18/2023 10:30,1233640003,PS,,7/18/2023 17:04,7/27/2023 17:06,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Copper,7440-50-8,N,EP200.8,1.78,J,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1233640
Kenai River Baseline Water Qu.,RM1.5-Kenai City Dock,1,7/18/2023 10:30,1233640003,PS,,7/18/2023 17:04,7/27/2023 17:06,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,6.58,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM10-Beaver Creek,1,7/18/2023 9:45,1233640005,PS,,7/18/2023 17:04,7/27/2023 17:17,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,3.49,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
Kenai River Baseline Water Qu.,RM10-Beaver Creek,1,7/18/2023 9:45,1233640005,PS,,7/18/2023 17:04,7/27/2023 17:17,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,5.03,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM12.5-Pillars,1,7/18/2023 10:35,1233640007,PS,,7/18/2023 17:04,7/27/2023 17:22,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Zinc,7440-66-6,N,EP200.8,3.58,J,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1233640
Kenai River Baseline Water Qu.,RM19-Slikok Creek,1,7/18/2023 11:06,1233640009,PS,,7/18/2023 17:04,7/27/2023 17:27,MMS12014,MXX36032,E200.2,7/25/2023 12:56,Arsenic,7440-38-2,N,EP200.8,2.11,J,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1233640
